field,ra,dec,f560w_uJy,f560w_uJy_err,f770w_uJy,f770w_uJy_err,f1000w_uJy,f1000w_uJy_err,f1280w_uJy,f1280w_uJy_err,f1500w_uJy,f1500w_uJy_err,f1800w_uJy,f1800w_uJy_err,f2100w_uJy,f2100w_uJy_err,ID_EGSF22,F36,F45,ZA,ID_EGSFIR,Mstar,Fch1,dFch1,Fch2,dFch2,Fch3,dFch3,Fch4,dFch4,F24,dF24,Q24,F100,dF100,Q100,F160,dF160,Q160,F250,dF250,F350,dF350,F450,dF450,F500,dF500,F850_sh,dF850_sh,F850_d,dF850_d,F850,dF850,F1100,dF1100
miri1,215.138149,53.05927,,,,,0.137,0.089,0.194,0.173,,,0.662,0.646,,,24188.0,61.77983382686326,134.4957391672222,2.299999999999995,20711,8.21,0.1753,0.1138,0.06061,0.1217,-0.8259,1.07,-1.994,0.8927,39.47,25.644,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.960719,52.933912,0.229,0.033,0.13,0.018,,,,,,,,,,,24278.0,475.952996645733,535.9199930272495,1.400000000000001,20726,8.76,0.3554,0.1352,0.3871,0.1456,-0.6225,1.303,1.327,1.122,16.02,15.303,2,1.9708,2.4074,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.955815,52.929839,0.1,0.037,0.092,0.02,,,,,,,,,,,24514.0,605.5952324809292,694.1086866637156,1.5500000000000012,20738,9.09,0.5782,0.1241,0.6263,0.1362,-0.8723,1.287,1.149,1.005,1.922,11.704,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.960228,52.933831,0.156,0.027,0.107,0.018,,,,,,,,,,,24137.0,291.9898721931519,371.93137577433987,1.5600000000000012,20742,8.83,0.3314,0.1359,0.3434,0.147,0.8521,1.319,0.06339,1.133,10.66,18.608,2,0.7512,1.7155,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.146204,53.064611,,,,,,,38.74,34.796,,,,,,,24299.0,1368.1524078370348,1403.3701228087411,2.5199999999999902,20744,9.67,1.264,0.1149,1.141,0.1226,-0.6628,1.023,0.5214,0.9263,-3.517,6.1653,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.059726,53.002591,,,2.787,1.369,4.214,2.767,8.239,5.981,11.565,1.926,13.135,9.946,10.099,1.675,24760.0,6910.483560401933,6034.546825594946,1.2000000000000008,20772,9.77,5.982,0.1108,5.051,0.1175,3.108,0.9488,1.03,0.8228,4.732,6.6359,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.053027,52.997763,,,6.834,0.118,5.516,0.247,14.651,0.289,31.619,0.392,67.893,0.677,19.099,1.084,24558.0,9694.334617071712,8056.368953919991,1.1900000000000008,20784,10.2,10.27,0.1355,8.734,0.1438,7.854,1.291,5.308,1.075,48.7,16.466,3,1.3617,2.3713,2,-99.0,100000000.0,1,8.3417,7.7062,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.134681,53.057064,,,0.148,0.075,,,0.291,0.219,1.386,0.359,1.379,0.775,,,24012.0,199.1078706976038,442.1572178346979,0.3100000000000001,20798,8.6,0.2965,0.109,0.1926,0.1156,-0.2961,0.969,0.6986,0.8396,17.67,12.609,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.053326,52.998591,,,4.577,0.335,3.733,0.642,1.341,0.999,14.008,0.53,26.59,3.047,41.224,1.152,24556.0,6470.524375440907,7906.208324981968,0.3900000000000002,20811,10.2,6.21,0.1178,6.831,0.1268,5.554,1.154,4.7,0.9444,41.48,13.714,3,1.0444,2.6717,3,2.2014,6.8955,2,4.2634,7.0106,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,3.008,3.5098,-99.0,100000000.0,3.008,3.5098,-99.0,100000000.0
miri3,214.955624,52.93039,1.319,0.047,0.908,0.026,,,,,,,,,,,24173.0,1392.543197727488,1600.2354332324549,0.4100000000000002,20812,9.55,1.152,0.1189,1.285,0.1311,1.412,1.211,-0.3493,0.9742,1.227,11.216,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.053312,52.998095,,,28.103,0.095,28.176,0.196,34.88,0.256,114.442,0.346,246.527,0.637,313.436,0.951,24557.0,27979.918228203464,34423.118118054124,1.5100000000000011,20819,10.5,22.38,0.1484,28.09,0.1574,22.05,1.505,20.24,1.201,163.5,20.572,3,10.125,2.2958,3,17.529,2.9308,3,22.381,8.9924,19.088,3.1987,-99.0,100000000.0,11.474,3.706,0.87458,3.6897,-99.0,100000000.0,0.87458,3.6897,-99.0,100000000.0
miri1,215.133684,53.056474,,,0.135,0.075,,,0.724,0.236,0.91,0.4,,,,,23991.0,274.0711942261542,218.80839654313573,0.6500000000000004,20827,7.74,0.3042,0.1248,0.1564,0.133,0.2357,1.15,0.6003,0.9729,19.95,15.825,1,1.6599,1.9016,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.136743,53.058194,,,0.598,0.105,0.214,0.198,1.126,0.279,2.377,0.358,1.418,0.604,2.352,0.912,24145.0,1791.6461120670851,1479.1984307685516,1.0700000000000007,20838,8.85,1.699,0.1123,1.12,0.1189,0.6829,0.9669,-1.047,0.8474,3.252,6.2355,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.138575,53.055724,,,13.177,0.045,7.963,0.094,4.369,0.163,3.59,0.23,2.771,0.42,2.985,0.793,26318.0,66546.95878101578,44594.36033908267,0.01,20850,6.52,56.66,0.1156,37.14,0.1226,23.65,0.9992,11.77,0.8978,13.35,8.303,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.95684,52.931802,0.092,0.029,0.055,0.017,,,,,,,,,,,24161.0,364.52722934192207,462.2845383936181,1.390000000000001,20870,8.5,0.2847,0.1013,0.2701,0.1099,-0.6507,0.9468,-0.731,0.8034,14.85,9.3057,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.137859,53.059828,,,,,497.766,163.917,,,,,,,,,23805.0,383.0612876756907,441.3895420634275,1.430000000000001,20872,8.95,0.4972,0.1127,0.3279,0.1203,0.1934,1.035,-0.5511,0.8784,-0.6665,10.83,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.966921,52.937934,1.824,0.081,0.985,0.045,,,,,,,,,,,24392.0,1462.514941212791,-528.9802347980852,0.36000000000000015,20874,9.01,3.23,0.1164,2.402,0.1287,-0.5358,1.231,0.8241,0.9768,-0.5241,12.003,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.954634,52.929713,0.775,0.053,1.47,0.027,,,,,,,,,,,24156.0,2544.1525593042447,2783.6663306146893,1.8900000000000015,20876,9.8,2.054,0.1039,2.209,0.1142,3.952,0.9931,0.9496,0.837,12.38,7.7754,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.132157,53.054705,,,1.652,0.402,1.432,0.614,4.071,0.609,5.06,0.768,4.786,1.128,,,24222.0,2680.481724618096,2207.334806305228,0.7700000000000005,20880,8.8,2.365,0.1197,1.658,0.1283,0.3485,1.027,0.6313,0.8862,-1.824,11.692,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.132979,53.056507,,,,,,,12.646,5.837,13.473,5.632,,,,,24404.0,-34.50127495006798,105.63525041394273,1.1500000000000008,20885,7.11,0.06666,0.123,-0.03805,0.1311,-1.041,1.106,-1.829,0.9392,18.97,13.852,1,1.6401,1.9124,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.967497,52.937666,23.935,0.093,13.386,0.048,,,,,,,,,,,24393.0,22503.440310289257,27611.772834314714,1.6600000000000013,20898,11.0,17.54,0.1186,21.17,0.1315,19.32,1.279,9.854,1.009,9.316,11.633,3,0.2465,1.1132,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,1.1571,2.9289,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,0.85017,1.6231
miri2,215.049302,52.996545,,,,,,,30.466,26.23,9.687,8.458,,,17.914,1.551,24141.0,8365.423931361584,7900.837100815733,1.2200000000000009,20905,10.0,6.901,0.1171,6.413,0.124,4.394,1.124,4.267,0.9651,21.68,4.792,3,0.7456,1.8535,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.144457,53.063956,,,,,3951.988,3486.384,,,,,,,,,25269.0,548.9942736408775,648.3244943085444,0.3200000000000001,20914,8.18,0.6084,0.1271,0.4581,0.1367,0.1894,1.18,0.5123,1.041,-1.668,6.9107,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.045083,52.993786,,,,,14.493,9.977,,,,,,,,,24072.0,758.5009547571464,501.715096797172,0.09,20936,7.73,0.7538,0.1009,0.4003,0.1085,-0.1249,1.003,1.101,0.8577,-1.996,6.5454,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.952864,52.929605,0.229,0.033,0.19,0.019,,,,,,,,,,,23699.0,402.9438996779133,463.79663209709554,1.2400000000000009,20952,8.59,0.3381,0.1016,0.312,0.1113,-0.1833,0.9569,-1.047,0.8099,9.763,9.6586,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.134512,53.057992,,,7346.197,5768.967,,,,,50391.984,33814.761,,,,,23537.0,357.5748062837276,497.74535793312094,1.9600000000000015,21002,8.98,0.4441,0.1182,0.3571,0.1264,0.5479,1.116,-0.8539,0.9172,-3.393,6.9728,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.951516,52.92852,0.546,0.075,0.923,0.036,,,,,,,,,,,23698.0,3106.5121372949616,2175.784077292523,0.6900000000000004,21043,8.72,2.562,0.1569,1.782,0.1752,2.176,1.555,1.77,1.272,7.114,14.372,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.97184,52.942564,43.586,40.843,,,,,,,,,,,,,23799.0,6776.649934486439,6704.742042731976,1.1300000000000008,21076,9.67,5.557,0.1086,5.351,0.1175,3.245,1.124,0.8616,0.9147,4.844,9.1973,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.957893,52.933919,,,1.133,0.895,,,,,,,,,,,23270.0,1629.5580879960314,1678.4381794286032,1.420000000000001,21156,9.35,1.018,0.09906,1.004,0.1076,0.5459,0.9267,0.1514,0.7853,7.854,8.9896,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.958957,52.934444,9.285,0.507,10.66,0.137,,,,,,,,,,,23227.0,14861.225567892187,18173.14078119901,1.5800000000000012,21342,10.5,12.24,0.1068,15.02,0.116,12.86,1.039,9.478,0.8836,116.6,11.656,3,2.9408,2.2395,3,-99.0,100000000.0,1,4.1465,1.8261,-99.0,100000000.0,2.5149,2.2516,-99.0,100000000.0,1.4341,1.0775,0.36525,0.36887,0.97816,0.63756,1.0957,0.83432
miri1,215.169454,53.03981,,,0.05,0.022,0.106,0.052,,,0.257,0.171,,,,,42235.0,326.46854927875626,401.98013626350456,3.559999999999968,35684,8.46,0.3116,0.1164,0.187,0.125,0.07856,1.1,0.08021,0.9379,28.19,16.023,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.159385,53.033859,,,,,,,,,,,,,3.427,0.765,41727.0,16.024349322522312,145.33778518550994,3.3499999999999726,35739,8.39,0.09538,0.1131,0.06061,0.1217,-0.133,1.138,-0.9988,0.9328,38.63,24.879,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.183904,53.051972,,,0.019,0.017,,,,,,,,,,,41351.0,142.07669195953176,178.43039865388366,3.5499999999999683,35789,8.16,0.2007,0.1164,0.07376,0.1236,-0.143,1.066,-1.529,0.903,18.11,10.387,1,-99.0,100000000.0,1,-0.8029,2.5359,3,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.176134,53.046538,,,,,0.086,0.061,0.15,0.113,,,,,0.76,0.646,41300.0,113.61949781142009,294.8943285119397,1.8600000000000014,35790,8.4,0.1617,0.1532,0.08175,0.1607,0.6023,1.42,0.1138,1.239,16.17,16.315,1,0.6017,1.4298,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.167007,53.040688,,,,,0.062,0.05,,,,,,,0.758,0.626,41096.0,24.50964170866293,85.98753089050845,0.37000000000000016,35818,7.93,0.1506,0.1075,0.05074,0.1146,-0.09468,0.9488,0.002587,0.8526,18.97,9.5676,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.172014,53.044643,,,,,,,,,,,,,1.914,0.622,40887.0,319.88340626243854,362.2763316673908,1.300000000000001,35850,8.03,0.4787,0.1083,0.3251,0.1156,0.2055,0.9287,-1.6,0.8513,-2.95,12.768,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.181682,53.052071,,,,,,,0.159,0.098,,,0.378,0.305,1.31,0.618,40603.0,-75.02376550614521,-236.65093516199258,1.8200000000000014,35892,7.59,0.1536,0.1101,0.0592,0.1175,-0.562,0.9911,0.3622,0.8758,17.6,10.337,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.164899,53.041965,,,,,0.098,0.055,,,,,0.583,0.323,,,39818.0,28.283789999052797,143.47136030888723,0.2700000000000001,35995,8.68,0.2324,0.1164,0.2429,0.1245,-0.7292,1.086,-0.9871,0.9561,26.11,22.344,1,-99.0,100000000.0,1,5.9453,3.9215,3,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.163594,53.042352,,,,,,,0.133,0.097,,,,,,,39259.0,68.53703389218637,59.51833061113555,1.8000000000000014,36068,8.49,0.09649,0.1613,0.1146,0.1715,1.072,1.521,1.325,1.333,29.76,26.726,1,0.7115,1.7713,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.150856,53.033391,,,0.03,0.019,0.059,0.059,,,0.26,0.209,0.734,0.333,2.869,0.81,39273.0,-51.103462318412625,397.76164545406823,1.360000000000001,36069,9.88,0.3388,0.1057,0.4848,0.1151,-0.9609,1.066,-0.511,0.8965,11.49,9.5631,2,-0.2341,1.1322,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.058903,52.968755,,,0.021,0.018,,,,,,,,,4.031,0.586,39894.0,52.53175595592554,39.91358044661749,0.05,36075,6.53,0.03867,0.09022,-0.01785,0.09725,-0.703,0.9629,0.09574,0.8383,22.35,8.244,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.16943,53.046641,,,,,,,,,,,0.337,0.311,0.732,0.631,39136.0,49.9141003713213,129.3081216054897,0.4200000000000002,36087,8.25,0.1676,0.1079,0.1156,0.1146,1.652,0.9226,-0.2937,0.8422,13.75,8.7697,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.18001,53.05537,,,41.552,10.108,,,,,,,,,,,38550.0,27.270495073219145,186.0906486474827,1.1500000000000008,36168,8.63,0.1779,0.137,0.132,0.1433,0.4956,1.261,2.049,1.094,22.57,15.022,1,-99.0,100000000.0,1,-0.4453,2.7753,2,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.163254,53.043675,,,,,0.059,0.055,0.139,0.101,,,,,,,39033.0,96.79318641060642,99.01931415237074,0.4200000000000002,36174,8.54,0.1293,0.1256,0.02443,0.133,-0.3888,1.18,-0.02329,0.9988,30.63,21.567,1,0.6814,1.8911,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.174809,53.05273,,,0.043,0.021,,,,,,,,,,,38208.0,118.35735521451107,13.75536709083858,0.4200000000000002,36226,8.5,0.2254,0.1079,0.06483,0.1137,-0.6829,0.9327,0.3195,0.8163,20.14,8.856,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.172226,53.051788,,,0.033,0.016,,,,,0.18,0.155,,,0.623,0.615,37822.0,61.93709992613378,212.43285811809008,1.1300000000000008,36282,8.7,0.1576,0.1079,0.1785,0.1132,-0.5822,0.9267,-1.62,0.8306,14.23,9.3637,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.156815,53.04158,,,,,,,,,,,0.56,0.314,,,37481.0,-5.937950203011683,118.66054253322157,0.48000000000000026,36321,7.88,0.1042,0.1105,-0.002349,0.1179,-0.5802,1.015,0.815,0.8642,4.998,11.066,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.166913,53.04896,,,,,,,,,,,0.675,0.321,0.744,0.645,37387.0,-3.446900093901848,194.7223478356408,0.45000000000000023,36339,7.64,0.1436,0.1101,0.0902,0.116,1.726,0.9629,0.5925,0.8526,18.07,10.524,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.162437,53.046928,,,,,0.062,0.048,,,,,0.421,0.308,,,36899.0,-48.08851455585575,188.4854040765658,0.3300000000000001,36408,8.26,0.08691,0.1075,0.01597,0.1128,-1.257,0.9166,-1.017,0.7814,17.41,9.0021,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.168419,53.051432,,,0.06,0.028,,,,,,,,,,,36797.0,716.262313034602,-1181.9472076488776,4.469999999999949,36427,8.19,0.4552,0.1466,-0.3223,0.1546,0.2417,1.376,1.058,1.162,65.37,30.797,1,1.7419,3.1767,3,2.9009,11.931,3,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.169867,53.052849,,,0.028,0.025,,,,,,,,,0.731,0.642,36651.0,-19.17926078063912,71.15867020966193,0.5300000000000002,36447,7.25,0.1189,0.1097,0.04745,0.1156,0.8279,0.9669,-0.07892,0.8526,15.2,14.758,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.167628,53.051293,,,0.068,0.036,0.086,0.066,,,,,,,,,36601.0,-2000.3286770526322,-207.6258370477555,0.01,36452,8.23,0.03278,0.1399,0.4101,0.147,-0.423,1.291,2.168,1.082,15.38,21.616,2,2.1898,2.9268,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.158929,53.045868,,,,,,,0.138,0.094,,,,,,,36946.0,-89.96725291464595,-32.2596315396253,1.9800000000000015,36484,7.89,0.05045,0.1259,-0.08128,0.132,0.5963,1.144,-0.436,0.9625,14.92,10.86,1,0.8846,1.8267,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.160463,53.047806,,,0.028,0.021,0.085,0.05,,,0.309,0.158,0.317,0.312,,,36121.0,-127.45013437881457,-443.245023057445,1.8000000000000014,36534,8.17,0.4018,0.109,-0.04181,0.1146,0.1954,0.9669,-0.07892,0.8267,13.56,12.184,1,0.2731,1.4894,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.167963,53.053523,,,,,0.054,0.054,,,,,,,,,35620.0,161.5857917546688,229.3722674446368,1.440000000000001,36556,7.94,0.3959,0.1108,0.241,0.116,-1.567,0.981,-0.1591,0.8746,20.67,15.376,1,0.7759,1.7943,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.168779,53.054131,,,,,,,0.142,0.103,,,0.508,0.32,0.837,0.64,35705.0,85.81113388195084,99.78957969738747,4.4999999999999485,36559,8.8,0.2184,0.1101,0.1128,0.1151,-0.1088,0.9669,-1.649,0.8746,23.12,13.018,1,0.8552,1.8142,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
