field,ra,dec,f560w_uJy,f560w_uJy_err,f770w_uJy,f770w_uJy_err,f1000w_uJy,f1000w_uJy_err,f1280w_uJy,f1280w_uJy_err,f1500w_uJy,f1500w_uJy_err,f1800w_uJy,f1800w_uJy_err,f2100w_uJy,f2100w_uJy_err,ID,z_best,zbest,RA,DEC,IRAC_CH1_FLUX,IRAC_CH1_FLUXERR,IRAC_CH2_FLUX,IRAC_CH2_FLUXERR,IRAC_CH3_FLUX,IRAC_CH3_FLUXERR,IRAC_CH4_FLUX,IRAC_CH4_FLUXERR,IRAC_CH3_V08_FLUX,IRAC_CH3_V08_FLUXERR,Source,z,l_IRAC_58,f_IRAC_58,l_IRAC_80,f_IRAC_80,l_MIPS24,f_MIPS24,l_MIPS70,f_MIPS70,l_PACS_100,f_PACS_100,l_PACS_160,f_PACS_160,l_SPIRE_250,f_SPIRE_250,l_SPIRE_350,f_SPIRE_350,l_SPIRE_500,f_SPIRE_500
miri1,215.168023,53.037902,,,1.125,0.078,0.886,0.132,0.526,0.193,1.058,0.277,1.278,0.463,1.874,0.843,12618,3.822,3.822,215.1680172611,53.0379045945,1.30291975,0.113425463,1.41224158,0.121680163,0.674845457,1.05557919,3.74419498,0.859374881,1.08982503,1.24090981,12618,3.82,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,253.13,21761.0,355.874,22410.0,511.188,17761.0
miri1,215.180408,53.046503,,,2.903,0.056,3.479,0.102,3.712,0.164,4.221,0.244,14.961,0.417,25.052,0.767,12627,1.818,1.818,215.1804345608,53.0464915586,2.60252523,0.207701176,3.3610034,0.222218975,3.38027048,1.93589997,1.46857858,1.74805856,4.04101467,2.44153047,12627,1.82,0.0,0.0,0.0,0.0,23.844,55.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16314,53.034989,,,,,,,,,81.606,78.81,36.243,29.75,,,12630,1.179,1.179,215.1631427883,53.0349889205,-0.113425463,0.11047934,0.755450547,0.118391506,-0.253822476,1.05759358,0.00837393291,0.832159579,-1.13414323,1.25299656,12630,1.18,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.978731,52.904859,0.101,0.025,0.063,0.017,,,,,,,,,,,12643,2.378,2.378,214.9787671596,52.9048633263,0.289455861,0.142150089,0.304435313,0.150338426,-0.247779056,1.45242846,-1.08861136,1.16502345,-0.471384555,1.79488754,12643,2.38,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,215.004658,52.921533,0.772,0.096,0.49,0.054,,,,,,,,,,,12647,0.739508,0.73,215.0046711173,52.9215455548,2.51745605,0.102377526,1.787148,0.109465167,0.721178114,1.02939117,0.469987005,0.833206356,0.829959154,1.18249035,12647,0.73,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.182414,53.048816,,,0.042,0.024,,,,,,,,,,,12652,3.061,3.061,215.1824335007,53.0488201803,0.0928026512,0.111584142,0.099599205,0.118391506,0.884349704,1.03140557,0.186320007,0.867748857,1.07975268,1.23486638,12652,3.06,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.154805,53.028737,,,0.46,0.056,0.404,0.104,0.174,0.162,,,,,,,12655,1.575,1.575,215.1548061819,53.0287349364,0.685340226,0.134416535,0.524775028,0.144700736,-0.757438481,1.3919946,-0.528604567,1.14618206,-1.34969091,1.69214976,12655,1.58,0.0,0.0,0.0,0.0,23.844,50.0,72.4937,1909.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.170814,53.040074,,,0.244,0.068,0.596,0.128,0.366,0.183,,,1.697,0.448,0.989,0.804,12667,0.564,0.564,215.1708109756,53.0400788401,0.883466482,0.112320669,0.563769102,0.12074054,-0.28202498,1.0394634,-2.52055383,0.853094459,-0.872262895,1.22882307,12667,0.56,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.074817,52.973278,,,0.028,0.017,,,,,,,0.414,0.334,,,12680,0.205,0.205,215.074852516,52.9732774256,0.112688936,0.147305787,0.087384209,0.156445935,1.23486638,1.64783156,-0.257498443,1.45078409,0.848089337,2.13130307,12680,0.21,5.73854,1.2349,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.068874,52.969103,,,,,0.075,0.066,,,,,1.06,0.363,4.836,0.628,12682,1.597,1.597,215.0689153772,52.9691059212,0.199967608,0.157617211,0.176177844,0.168191105,1.23083746,1.83719122,0.854141235,1.57743979,1.73042464,2.3166337,12682,1.6,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.997123,52.917918,0.803,0.039,0.608,0.026,,,,,,,,,,,12686,2.457,2.457,214.9971512391,52.9179278592,0.906667173,0.10606017,1.01572394,0.112753816,2.74772882,1.09183955,-0.198880911,0.946254492,3.24933052,1.30537271,12686,2.46,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.991699,52.913717,2.269,0.048,1.835,0.03,,,,,,,,,,,12697,0.882094,0.875,214.991725721,52.9137270286,3.92201686,0.114898518,2.8005228,0.121680163,2.3166337,1.18853378,1.98566902,0.980796933,2.88471246,1.43832731,12697,0.88,0.0,0.0,0.0,0.0,23.844,28.769,72.4937,1102.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.067311,52.968121,,,,,,,,,0.289,0.15,,,4.144,0.606,12698,0.88,0.88,215.0673456018,52.968117672,0.11453025,0.098326616,0.021141341,0.105706707,0.0100723207,1.13817215,-0.615484118,0.927413166,0.086621955,1.35976326,12698,0.88,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.153744,53.028826,,,,,,,,,,,,,2.094,0.69,12705,2.75,2.75,215.1537552754,53.0288230359,0.234584466,0.118212901,0.74229598,0.130136698,0.179287285,1.25299656,-0.752607286,1.04150796,-0.0302169602,1.53300714,12705,2.75,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.979814,52.905742,0.405,0.039,0.268,0.024,,,,,,,,,,,12707,1.644,1.644,214.9798418416,52.9057461113,0.485004306,0.110847607,0.499405444,0.116982087,0.616425991,1.0596081,0.0240750592,0.80703783,0.620454907,1.24292433,12707,1.64,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.085613,52.981062,,,,,,,0.174,0.103,,,,,0.654,0.587,12717,0.778,0.778,215.0856175606,52.9810600356,0.267360002,0.101272732,0.089733243,0.108995356,0.0987087339,1.01931882,-0.142356873,0.822738945,0.185330689,1.20263505,12717,0.78,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.068505,52.969018,,,,,,,,,,,0.692,0.345,4.404,0.602,12720,1.746,1.746,215.0685407369,52.9690251496,0.0964852944,0.149883643,0.104767084,0.159734592,-1.54307938,1.72639561,-0.465800047,1.47067201,-2.2340405,2.15950537,12720,1.75,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.084649,52.980088,,,,,,,,,,,,,1.265,0.631,12723,0.489,0.489,215.0846625346,52.9800919459,0.338803321,0.112688936,0.134834766,0.121680163,0.0201446414,1.18450487,0.400902063,0.969282806,0.0,1.43429828,12723,0.49,0.0,0.0,7.92698,0.40093,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.158537,53.032449,,,0.109,0.028,,,0.178,0.11,0.222,0.177,0.553,0.338,4.25,0.661,12733,3.532,3.532,215.1585346184,53.0324473114,0.248946786,0.10606017,0.27671665,0.113693431,-0.328357637,0.995145261,0.324489921,0.779822588,-0.42303744,1.16637468,12733,3.53,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.170098,53.040616,,,0.038,0.032,0.188,0.065,0.12,0.111,0.191,0.177,,,,,12743,2.142,2.142,215.1701026076,53.0406058443,0.412824482,0.113425463,0.377255499,0.122619778,-0.255836934,1.07773829,-0.578848183,0.905431509,-0.469370097,1.30134368,12743,2.14,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.182699,53.049445,,,0.026,0.017,,,0.164,0.095,,,,,0.828,0.598,12745,1.68,1.68,215.1826953609,53.0494313305,0.0839643031,0.116003312,0.143291309,0.123559393,-0.358574569,1.10594082,1.06767654,0.912758768,-0.447210997,1.3476764,12745,1.68,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.99638,52.915655,2.331,0.083,1.514,0.047,,,,,,,,,,,12750,0.677,0.677,214.9964034703,52.915663964,3.59352469,0.116003312,2.71830654,0.124968812,1.88956726,1.19659162,0.877169549,1.02790034,2.06885457,1.4121393,12750,0.68,0.0,0.0,7.92698,0.87722,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16144,53.034195,,,,,25.689,20.363,,,9.657,6.905,3.804,2.395,,,12758,0.386,0.386,215.1614456887,53.0341959784,0.393674731,0.122263804,0.300207049,0.132485732,-0.936725795,1.24896765,-0.384154201,1.00173187,-1.28119922,1.52897823,12758,0.39,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.179306,53.040696,,,242.693,0.208,1004.502,0.361,855.217,0.477,880.597,0.629,1556.07,0.992,1193.011,1.914,12759,0.418455,0.412,215.1793106236,53.0406958017,117.785713,0.142150089,120.822769,0.151278049,103.918137,1.24292433,242.8629,1.01743293,117.96701,1.42825496,12759,0.41,0.0,0.0,7.92698,242.88,23.844,1288.6,72.4937,24284.0,102.252,35712.0,165.607,49698.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.154506,53.028404,,,14.326,0.094,19.005,0.174,17.244,0.25,36.342,0.355,128.351,0.587,221.943,1.023,12761,1.705,1.705,215.1545147554,53.0284033323,9.81240749,0.144359678,13.0911884,0.155976117,12.5078068,1.54710841,10.134553,1.26760423,14.7901945,1.91374075,12761,1.71,0.0,0.0,0.0,0.0,23.844,234.06,72.4937,1909.5,102.252,4180.6,165.607,7183.5,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.069581,52.969899,,,0.804,0.031,0.729,0.076,1.1,0.124,0.927,0.176,2.141,0.376,8.375,0.641,12762,1.848,1.848,215.0696161,52.9699008363,0.871682048,0.0953805074,1.02230132,0.10241805,1.87748039,1.0817672,0.536978483,0.851000965,2.2340405,1.2832135,12762,1.85,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16715,53.038616,,,0.044,0.031,0.203,0.065,,,0.186,0.183,,,,,12764,4.725,4.725,215.1671429482,53.0386194021,0.308973879,0.134784803,0.0920822844,0.14517054,2.19576573,1.2832135,-0.371593297,1.11163974,2.61678863,1.57933974,12764,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.995504,52.915815,1.537,0.123,1.29,0.071,,,,,,,,,,,12774,0.454274,0.4543,214.9955358603,52.9158270027,3.34236836,0.122632079,2.68635964,0.132015929,3.32789445,1.26709783,2.41273952,1.05720913,3.70459938,1.48264551,12774,0.45,0.0,0.0,7.92698,2.4129,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.084834,52.980523,,,0.162,0.054,0.101,0.096,0.201,0.141,,,0.919,0.402,1.722,0.673,12794,1.255,1.255,215.084841571,52.980525412,0.785139918,0.116371572,0.651153326,0.125908419,-0.0785640925,1.25098217,0.967189312,1.03104055,-0.239721224,1.53300714,12794,1.25,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.091767,52.985763,,,0.04,0.024,,,,,,,,,0.681,0.578,12797,3.358,3.358,215.0917805551,52.9857628133,0.658825159,0.104218848,0.371617794,0.111814208,0.302169591,0.954855978,0.863561928,0.790289938,0.549948692,1.11399865,12797,3.36,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.068688,52.969546,,,,,,,,,0.201,0.167,0.858,0.367,5.55,0.628,12811,0.47,0.47,215.0687325063,52.9695475115,0.137362659,0.103850588,0.0775182471,0.112284012,1.52696371,1.25299656,-0.364266098,0.988124192,1.76064146,1.51890588,12811,0.47,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16522,53.034817,,,7.738,0.125,35.444,0.243,91.63,0.332,36.865,0.473,68.756,0.786,45.602,1.173,12819,0.592132,0.53,215.1652189253,53.0348165456,10.4815435,0.118212901,9.34494209,0.126378238,7.89669847,1.15025902,6.28568363,0.914852202,8.18275261,1.34969091,12819,0.53,0.0,0.0,7.92698,6.2861,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.086326,52.978388,,,19.863,0.077,16.76,0.169,22.997,0.231,21.603,0.293,30.23,0.589,25.743,0.941,12824,0.631153,0.645,215.0863369258,52.9783887273,46.5902481,0.108638026,31.1266308,0.116982087,29.2399464,1.06162262,13.8756075,0.823785663,33.5649986,1.22277963,12824,0.65,0.0,0.0,7.92698,13.876,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.078335,52.975955,,,0.21,0.046,0.275,0.095,0.357,0.14,0.559,0.203,0.984,0.405,2.291,0.69,12828,0.425,0.425,215.0783631965,52.9759576613,0.721061885,0.0957487673,0.486720651,0.102887861,-0.217562124,1.01126099,0.308788806,0.80703783,-0.147055879,1.18047595,12828,0.43,0.0,0.0,7.92698,0.30881,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.154502,53.029962,,,0.069,0.035,0.112,0.069,,,,,,,2.418,0.681,12833,0.727,0.727,215.1545060228,53.0299555502,0.284668446,0.141781822,0.137653619,0.153627068,0.167200506,1.43832731,0.298321366,1.22887468,0.275981575,1.76869941,12833,0.73,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.979005,52.906306,0.029,0.018,0.03,0.011,,,,,,,,,,,12835,1.253,1.253,214.9790357992,52.9063180532,0.164982483,0.109742813,0.160204381,0.115572661,-1.10795522,1.05759358,-0.503482759,0.812271535,-1.44638515,1.25098217,12835,1.25,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.996089,52.918423,0.043,0.015,0.078,0.011,,,,,,,,,,,12843,3.681,3.681,214.9961205221,52.9184438076,0.292033732,0.106796697,0.330744535,0.113693431,0.193388551,1.13212883,1.44764376,0.968236089,0.0382748172,1.36580658,12843,3.68,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.160342,53.034252,,,,,,,,,0.428,0.313,,,8.799,5.041,12846,0.356,0.356,215.1603093574,53.0342397663,0.192234069,0.149883643,0.117451899,0.163023219,0.364618003,1.55718064,2.47031045,1.2937727,0.533832967,1.98021817,12846,0.36,0.0,0.0,7.92698,2.4705,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.090619,52.984218,,,0.992,0.084,1.401,0.17,2.428,0.23,2.352,0.302,3.967,0.574,4.405,0.921,12848,0.708267,0.669,215.0906238879,52.9842174631,2.63861489,0.114161991,1.75989914,0.123559393,2.5603838,1.08781064,-2.64720964,0.888683677,1.70625103,1.27314115,12848,0.67,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.158925,53.033321,,,,,,,0.103,0.103,,,,,3.512,0.646,12852,1.671,1.671,215.1589622472,53.0332930319,0.19628498,0.109742813,0.0991293937,0.117921703,-0.69297564,1.06565154,-0.465800047,0.859374881,-0.989101827,1.27515566,12852,1.67,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.168892,53.04014,,,0.226,0.048,0.233,0.082,0.205,0.133,0.235,0.214,,,,,12855,1.745,1.745,215.1688937645,53.0401402968,0.517779827,0.117108114,0.451485097,0.125908419,0.936725795,1.10594082,0.741093099,0.925319612,0.952841461,1.3275317,12855,1.75,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.988009,52.911933,0.999,0.056,0.547,0.033,,,,,,,,,,,12861,1.654,1.654,214.9880393243,52.9119364433,1.27529991,0.106796697,1.31405187,0.112753816,0.576136708,1.04349244,1.40682077,0.789243221,0.640599608,1.21270728,12861,1.65,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.182504,53.049934,,,,,,,0.161,0.1,,,,,,,12872,0.662,0.662,215.1825163235,53.0499435564,0.103114061,0.115266785,0.0765786394,0.123559393,-1.06162262,1.08982503,-0.052337084,0.89810437,-1.3033582,1.31947386,12872,0.66,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.17991,53.048015,,,0.039,0.037,,,,,0.215,0.202,0.629,0.369,0.812,0.698,12877,3.056,3.056,215.1799045368,53.0480280302,0.298294246,0.114161991,0.282824159,0.121680163,1.26709783,1.02939117,0.398808569,0.871935844,1.66999066,1.22680855,12877,3.06,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.995419,52.91816,0.03,0.011,0.025,0.009,,,,,,,,,,,12880,1.725,1.725,214.9954308354,52.9181742338,0.227587447,0.112688936,0.229735911,0.120270737,0.231663361,1.21270728,-2.13011932,1.06348956,0.318285286,1.49271786,12880,1.73,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.090262,52.98513,,,0.049,0.034,,,,,,,,,,,12888,2.181,2.181,215.0902883682,52.9851333356,0.913664162,0.106428437,0.6652475,0.116042472,-0.547934234,1.01931882,0.809131265,0.851000965,-0.80175668,1.20263505,12888,2.18,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.986382,52.911859,0.045,0.017,0.026,0.012,,,,,,,,,,,12895,1.725,1.725,214.9864203069,52.9118685033,0.128892571,0.105323642,0.139063045,0.111814208,0.521746218,1.07773829,-0.245984286,0.827972651,0.65067184,1.27717018,12895,1.73,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.180366,53.048637,,,,,,,,,,,0.545,0.326,0.833,0.64,12908,1.619,1.619,215.1803699405,53.0486347854,0.157248929,0.11011108,0.12074054,0.116982087,-0.666787624,0.979029477,-0.152824283,0.823785663,-0.838017046,1.15831685,12908,1.62,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.153989,53.029984,,,0.181,0.039,0.146,0.074,,,0.316,0.192,,,2.698,0.692,12911,1.607,1.607,215.1539889226,53.0299803491,0.454806626,0.141413569,0.476854682,0.153157279,-0.380733699,1.43228388,-0.689802766,1.22782791,-0.404907256,1.76668501,12911,1.61,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.16537,53.037943,,,0.109,0.039,0.248,0.08,0.134,0.13,,,0.661,0.361,,,12915,1.733,1.733,215.1653710051,53.0379412444,0.459594071,0.114898518,0.453364313,0.124029197,-1.51487696,1.07370937,-0.292040914,0.911711991,-2.00237727,1.2832135,12915,1.73,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.98949,52.913618,0.131,0.033,0.068,0.02,,,,,,,,,,,12918,0.871,0.871,214.9895958174,52.9135893106,0.464381516,0.139203966,0.393698752,0.146110147,-0.807800055,1.49070334,-2.12488556,1.18491161,-0.97500056,1.81100321,12918,0.87,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.152972,53.028978,,,1.14,0.059,1.233,0.106,0.974,0.171,1.118,0.241,3.833,0.415,7.443,0.778,12925,1.923,1.923,215.1529745156,53.0289754366,1.66971111,0.120422482,1.70540154,0.132485732,1.22479415,1.25904,1.12420058,1.05302215,1.50681901,1.54710841,12925,1.92,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.994673,52.917849,0.054,0.024,0.059,0.016,,,,,,,,,,,12935,1.41,1.41,214.9946909719,52.9178621612,0.382626802,0.10606017,0.181345731,0.114163242,1.27717018,1.13414323,-0.416603178,0.970329523,1.4564575,1.37789345,12935,1.41,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.062086,52.965488,,,,,,,,,,,,,2.46,0.666,12942,0.741,0.741,215.0621226362,52.9654864388,0.488318682,0.0968535617,0.333563387,0.104767084,0.0302169602,1.14018667,0.15387103,0.911711991,-0.0483471379,1.3678211,12942,0.74,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.991657,52.915837,,,0.024,0.01,,,,,,,,,,,12944,2.977,2.977,214.9916927875,52.9158541597,0.14067702,0.0990631506,0.147989392,0.105236895,-0.475413531,0.952841461,-0.0826925859,0.751560509,-0.719163656,1.10795522,12944,2.98,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.169733,53.04111,,,0.088,0.044,0.133,0.088,,,,,0.768,0.385,,,12947,1.889,1.889,215.169733514,53.0411247564,0.264045626,0.113793723,0.193560719,0.122619778,-1.1260854,1.06766593,-1.39740014,0.871935844,-1.66999066,1.27112687,12947,1.89,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.987106,52.912728,0.213,0.027,0.175,0.017,,,,,,,,,,,12957,4.504,4.504,214.9871330035,52.9127347911,0.460330606,0.103482321,0.26309225,0.109934971,-0.0241735689,1.04147792,-1.1597898,0.798663914,-0.0,1.22076523,12957,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri1,215.151281,53.027626,,,20.174,8.238,,,1.17,0.397,1.003,0.472,7.983,0.89,14.243,1.13,12971,1.688,1.688,215.1512981251,53.0276315264,3.19027519,0.107901499,3.37791634,0.115572661,2.2138958,1.03140557,1.32831526,0.814365029,2.54628229,1.19860613,12971,1.69,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,253.13,38661.0,355.874,41385.0,511.188,38571.0
miri2,215.075685,52.973721,,,16.733,0.073,13.312,0.145,36.614,0.193,108.024,0.247,245.961,0.498,95.525,0.816,12973,1.168,1.168,215.0757230927,52.9737270463,17.2163658,0.100167938,17.6483212,0.108055741,10.8438597,1.09183955,11.669076,0.861468375,12.787818,1.28724253,12973,1.17,0.0,0.0,0.0,0.0,23.844,102.26,0.0,0.0,102.252,5445.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.977815,52.905578,4.963,0.051,3.5,0.027,,,,,,,,,,,12978,2.332,2.332,214.9778437943,52.9055854761,4.14408064,0.110847607,4.86861563,0.116982087,5.84194565,1.09183955,2.13639975,0.823785663,6.52887774,1.2832135,12978,2.33,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.97656,52.905267,0.072,0.017,0.047,0.013,,,,,,,,,,,12985,2.213,2.213,214.9765017931,52.9052489127,0.20585984,0.109742813,0.241011292,0.116042472,1.03140557,1.09385395,0.337050825,0.809131265,0.898450911,1.2791847,12985,2.21,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri2,215.086198,52.982637,,,0.042,0.034,,,,,,,,,1.617,0.627,13003,0.334,0.334,215.086204975,52.9826431156,0.283195376,0.103850588,0.0253696106,0.112753816,-0.364618003,1.02334774,-0.861468375,0.822738945,-0.503616035,1.20666397,13003,0.33,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,102.252,3661.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri3,214.975244,52.904546,0.012,0.011,0.01,0.009,,,,,,,,,,,13005,1.486,1.486,214.9752879693,52.9045623354,0.0670241416,0.118949428,0.0798672959,0.126848042,0.43310976,1.24695325,0.672008157,0.936833799,0.284039438,1.50681901,13005,1.49,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
